name,slottime_GMT,slottype,slotavg,pointTitle,Date,Chilled Water (Tons),Electric (kW),Steam (lbs/hr)
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-26 00:00:00,D,150.106613645,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-27 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-27 00:00:00,D,88.963541666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-27 00:00:00,D,240.703369791,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-28 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-28 00:00:00,D,93.710416666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-28 00:00:00,D,224.255331250,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-29 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-29 00:00:00,D,94.176041666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-29 00:00:00,D,178.763777083,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-30 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-30 00:00:00,D,96.413541666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-30 00:00:00,D,90.264854166,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-10-31 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-10-31 00:00:00,D,99.487500000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-10-31 00:00:00,D,65.411622916,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-01 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-01 00:00:00,D,94.945833333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-01 00:00:00,D,61.380898958,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-02 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-02 00:00:00,D,81.071875000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-02 00:00:00,D,206.833325000,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-03 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-03 00:00:00,D,82.542708333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-03 00:00:00,D,318.521197916,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-04 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-04 00:00:00,D,90.393750000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-04 00:00:00,D,209.744055208,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-05 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-05 00:00:00,D,94.867708333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-05 00:00:00,D,97.676085416,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-06 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-06 00:00:00,D,99.035416666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-06 00:00:00,D,53.055981875,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-07 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-07 00:00:00,D,89.802083333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-07 00:00:00,D,87.429667708,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-08 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-08 00:00:00,D,90.018750000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-08 00:00:00,D,187.071298437,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-09 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-09 00:00:00,D,82.013541666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-09 00:00:00,D,276.948665625,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-10 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-10 00:00:00,D,83.106250000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-10 00:00:00,D,301.435225000,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-11 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-11 00:00:00,D,87.114583333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-11 00:00:00,D,180.793964583,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-12 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-12 00:00:00,D,89.033333333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-12 00:00:00,D,341.507458333,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-13 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-13 00:00:00,D,90.430208333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-13 00:00:00,D,443.541372916,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-14 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-14 00:00:00,D,89.251041666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-14 00:00:00,D,442.287308333,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-15 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-15 00:00:00,D,86.856250000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-15 00:00:00,D,385.708325000,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-16 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-16 00:00:00,D,88.490625000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-16 00:00:00,D,316.012544791,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-17 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-17 00:00:00,D,88.952083333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-17 00:00:00,D,360.393832291,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-18 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-18 00:00:00,D,91.752083333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-18 00:00:00,D,213.816743750,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-19 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-19 00:00:00,D,87.944791666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-19 00:00:00,D,292.593962500,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-20 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-20 00:00:00,D,86.855208333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-20 00:00:00,D,203.135327083,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-21 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-21 00:00:00,D,88.484375000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-21 00:00:00,D,332.697194791,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-22 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-22 00:00:00,D,82.783823529,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-22 00:00:00,D,495.885954736,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-23 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-23 00:00:00,D,506.120450000,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-24 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-24 00:00:00,D,463.121501041,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-25 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-25 00:00:00,D,95.013043478,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-25 00:00:00,D,438.454740625,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-26 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-26 00:00:00,D,85.830208333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-26 00:00:00,D,337.821123958,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-27 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-27 00:00:00,D,80.898958333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-27 00:00:00,D,436.630841666,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-28 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-28 00:00:00,D,56.395833333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-28 00:00:00,D,546.601857291,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-29 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-29 00:00:00,D,56.729166666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-29 00:00:00,D,619.383390625,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-11-30 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-11-30 00:00:00,D,66.801041666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-11-30 00:00:00,D,753.690230208,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-01 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-01 00:00:00,D,88.345833333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-01 00:00:00,D,762.244295833,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-02 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-02 00:00:00,D,87.738541666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-02 00:00:00,D,717.493205208,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-03 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-03 00:00:00,D,89.084375000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-03 00:00:00,D,670.999593750,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-04 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-04 00:00:00,D,90.472916666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-04 00:00:00,D,729.237441666,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-05 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-05 00:00:00,D,90.516666666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-05 00:00:00,D,684.471956250,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-06 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-06 00:00:00,D,88.892708333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-06 00:00:00,D,834.584847916,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-07 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-07 00:00:00,D,83.006250000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-07 00:00:00,D,794.342857291,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-08 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-08 00:00:00,D,82.862765957,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-08 00:00:00,D,589.104594680,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-09 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-09 00:00:00,D,88.352083333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-09 00:00:00,D,505.313178125,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-10 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-10 00:00:00,D,87.530208333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-10 00:00:00,D,348.372120833,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-11 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-11 00:00:00,D,88.826041666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-11 00:00:00,D,336.338031250,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-12 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-12 00:00:00,D,90.898958333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-12 00:00:00,D,692.357007291,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-13 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-13 00:00:00,D,92.500000000,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-13 00:00:00,D,843.838982291,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-14 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-14 00:00:00,D,89.147916666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-14 00:00:00,D,871.349266666,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-15 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-15 00:00:00,D,90.886458333,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-15 00:00:00,D,776.427469791,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-16 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-16 00:00:00,D,92.238541666,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-16 00:00:00,D,589.830590625,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-17 00:00:00,D,0.000000000,Chilled Water,,,,
UrisLibrary.Elec.PowerScout3/kWsystem,2024-12-17 00:00:00,D,89.144594594,Electric,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-17 00:00:00,D,412.475355208,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-18 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-18 00:00:00,D,518.304869791,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-19 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-19 00:00:00,D,634.571193750,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-20 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-20 00:00:00,D,702.033173958,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-21 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-21 00:00:00,D,932.401031250,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-22 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-22 00:00:00,D,1121.517783333,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-23 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-23 00:00:00,D,1144.062464583,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-24 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-24 00:00:00,D,858.808588541,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-25 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-25 00:00:00,D,791.782991666,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-26 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-26 00:00:00,D,862.799750000,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-27 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-27 00:00:00,D,819.976898958,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-28 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-28 00:00:00,D,556.407934375,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-29 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-29 00:00:00,D,416.047379166,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-30 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-30 00:00:00,D,317.566256250,Steam,,,,
UrisLibrary.CW.FP/TONS,2024-12-31 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2024-12-31 00:00:00,D,483.026133333,Steam,,,,
UrisLibrary.CW.FP/TONS,2025-01-01 00:00:00,D,0.000000000,Chilled Water,,,,
,,,,,,,,
UrisLibrary.STM.M22-V/AverageMassFlow,2025-01-01 00:00:00,D,530.274320833,Steam,,,,
