name,slottime_GMT,slottype,slotavg,pointTitle,Date,Chilled Water (tons),Electric (kW),Steam (lbs/hr)
MannLibrary.Elec.PowerScout3/kW_System,2024-10-14 00:00:00,D,134.914583333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-14 00:00:00,D,1631.244795833,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-15 00:00:00,D,15.994017083,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-15 00:00:00,D,144.825000000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-15 00:00:00,D,1635.648784946,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-16 00:00:00,D,16.128048854,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-16 00:00:00,D,143.698958333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-16 00:00:00,D,1618.425628421,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-17 00:00:00,D,23.327687187,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-17 00:00:00,D,147.501041666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-17 00:00:00,D,1673.165380208,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-18 00:00:00,D,33.352016666,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-18 00:00:00,D,141.245833333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-18 00:00:00,D,1732.398312500,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-19 00:00:00,D,52.193704210,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-19 00:00:00,D,106.468750000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-19 00:00:00,D,1628.400686458,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-20 00:00:00,D,89.186269791,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-20 00:00:00,D,123.912500000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-20 00:00:00,D,1691.490873958,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-21 00:00:00,D,123.451315625,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-21 00:00:00,D,142.362500000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-21 00:00:00,D,1683.456957291,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-22 00:00:00,D,124.598872916,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-22 00:00:00,D,145.893750000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-22 00:00:00,D,1343.333992708,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-23 00:00:00,D,121.722713978,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-23 00:00:00,D,147.972916666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-23 00:00:00,D,1148.536208333,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-24 00:00:00,D,72.992978947,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-24 00:00:00,D,148.643750000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-24 00:00:00,D,1558.740663440,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-25 00:00:00,D,67.530694791,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-25 00:00:00,D,140.339583333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-25 00:00:00,D,1933.331501041,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-26 00:00:00,D,65.027337500,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-26 00:00:00,D,105.615625000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-26 00:00:00,D,1694.195129166,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-27 00:00:00,D,59.791137500,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-27 00:00:00,D,111.157291666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-27 00:00:00,D,1916.743213541,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-28 00:00:00,D,69.727747916,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-28 00:00:00,D,143.945833333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-28 00:00:00,D,2002.152282978,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-29 00:00:00,D,78.426002083,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-29 00:00:00,D,151.546875000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-29 00:00:00,D,1913.776694736,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-30 00:00:00,D,122.930828125,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-30 00:00:00,D,144.052083333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-30 00:00:00,D,1598.255162500,Steam,,,,
MannLibrary.CW.FP/TONS,2024-10-31 00:00:00,D,115.358547916,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-10-31 00:00:00,D,145.313541666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-10-31 00:00:00,D,1289.062272717,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-01 00:00:00,D,83.279161458,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-01 00:00:00,D,140.409375000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-01 00:00:00,D,1320.417433333,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-02 00:00:00,D,38.551151041,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-02 00:00:00,D,105.108333333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-02 00:00:00,D,1912.427144444,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-03 00:00:00,D,41.678263541,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-03 00:00:00,D,113.516666666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-03 00:00:00,D,2188.218032967,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-04 00:00:00,D,57.988237500,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-04 00:00:00,D,145.362500000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-04 00:00:00,D,2134.416715789,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-05 00:00:00,D,96.551901041,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-05 00:00:00,D,150.819791666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-05 00:00:00,D,1694.481439583,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-06 00:00:00,D,110.566215625,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-06 00:00:00,D,145.759375000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-06 00:00:00,D,1381.667053125,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-07 00:00:00,D,44.018293750,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-07 00:00:00,D,146.783333333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-07 00:00:00,D,1245.771106250,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-08 00:00:00,D,34.404078645,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-08 00:00:00,D,141.060416666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-08 00:00:00,D,1631.227235416,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-09 00:00:00,D,27.838927083,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-09 00:00:00,D,104.270833333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-09 00:00:00,D,1807.933020833,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-10 00:00:00,D,37.313371875,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-10 00:00:00,D,109.390625000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-10 00:00:00,D,1722.878347368,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-11 00:00:00,D,56.671439583,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-11 00:00:00,D,141.003125000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-11 00:00:00,D,1596.980628125,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-12 00:00:00,D,33.783254166,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-12 00:00:00,D,143.293750000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-12 00:00:00,D,2110.496531250,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-13 00:00:00,D,25.459982291,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-13 00:00:00,D,144.816666666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-13 00:00:00,D,2427.383447916,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-14 00:00:00,D,28.491225000,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-14 00:00:00,D,142.651041666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-14 00:00:00,D,2388.316781250,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-15 00:00:00,D,27.792722021,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-15 00:00:00,D,138.572916666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-15 00:00:00,D,2418.880276595,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-16 00:00:00,D,30.124581250,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-16 00:00:00,D,104.354166666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-16 00:00:00,D,2079.775026041,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-17 00:00:00,D,30.190562500,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-17 00:00:00,D,109.194791666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-17 00:00:00,D,2360.019842105,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-18 00:00:00,D,44.500809375,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-18 00:00:00,D,140.769791666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-18 00:00:00,D,2049.096260416,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-19 00:00:00,D,39.666327083,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-19 00:00:00,D,144.322916666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-19 00:00:00,D,1980.041995698,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-20 00:00:00,D,43.044832291,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-20 00:00:00,D,144.766666666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-20 00:00:00,D,1473.308743010,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-21 00:00:00,D,13.906457500,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-21 00:00:00,D,144.205208333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-21 00:00:00,D,1745.087164516,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-22 00:00:00,D,7.621850109,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-22 00:00:00,D,137.491489361,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-22 00:00:00,D,2019.157570652,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-23 00:00:00,D,6.953974000,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-23 00:00:00,D,107.923958333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-23 00:00:00,D,2189.656885416,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-24 00:00:00,D,7.341708829,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-24 00:00:00,D,111.798958333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-24 00:00:00,D,1998.367052083,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-25 00:00:00,D,12.991484791,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-25 00:00:00,D,141.459375000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-25 00:00:00,D,2133.246978021,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-26 00:00:00,D,19.046930000,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-26 00:00:00,D,142.837500000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-26 00:00:00,D,1872.342871875,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-27 00:00:00,D,9.239706354,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-27 00:00:00,D,131.053125000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-27 00:00:00,D,2131.807812500,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-28 00:00:00,D,4.923833333,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-28 00:00:00,D,100.140625000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-28 00:00:00,D,2216.865145833,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-29 00:00:00,D,4.346631041,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-29 00:00:00,D,98.253125000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-29 00:00:00,D,2329.751263157,Steam,,,,
MannLibrary.CW.FP/TONS,2024-11-30 00:00:00,D,4.308137604,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-11-30 00:00:00,D,95.225000000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-11-30 00:00:00,D,2526.010375000,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-01 00:00:00,D,4.241967604,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-01 00:00:00,D,103.068750000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-01 00:00:00,D,2638.917347368,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-02 00:00:00,D,4.855467604,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-02 00:00:00,D,136.735416666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-02 00:00:00,D,2725.114631578,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-03 00:00:00,D,5.334715416,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-03 00:00:00,D,147.244791666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-03 00:00:00,D,2572.496239583,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-04 00:00:00,D,4.955760416,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-04 00:00:00,D,147.866666666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-04 00:00:00,D,2784.990936842,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-05 00:00:00,D,5.173401145,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-05 00:00:00,D,148.326041666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-05 00:00:00,D,2461.142052083,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-06 00:00:00,D,5.047857444,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-06 00:00:00,D,144.104166666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-06 00:00:00,D,2747.356958333,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-07 00:00:00,D,4.253527052,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-07 00:00:00,D,112.717708333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-07 00:00:00,D,2710.305843750,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-08 00:00:00,D,4.553962947,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-08 00:00:00,D,113.968085106,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-08 00:00:00,D,2250.748042553,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-09 00:00:00,D,4.978786875,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-09 00:00:00,D,141.566666666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-09 00:00:00,D,2214.703333333,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-10 00:00:00,D,19.318857916,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-10 00:00:00,D,146.330208333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-10 00:00:00,D,1583.204444791,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-11 00:00:00,D,17.413215416,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-11 00:00:00,D,144.378125000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-11 00:00:00,D,1699.849135416,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-12 00:00:00,D,7.432900104,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-12 00:00:00,D,145.269791666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-12 00:00:00,D,2448.169562500,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-13 00:00:00,D,5.511931562,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-13 00:00:00,D,141.813541666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-13 00:00:00,D,2880.113831578,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-14 00:00:00,D,4.633418631,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-14 00:00:00,D,119.494791666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-14 00:00:00,D,2858.309104166,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-15 00:00:00,D,4.339953125,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-15 00:00:00,D,112.117708333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-15 00:00:00,D,2629.245031250,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-16 00:00:00,D,4.890577291,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-16 00:00:00,D,143.086458333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-16 00:00:00,D,2282.732854166,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-17 00:00:00,D,9.206458020,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-17 00:00:00,D,148.224175824,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-17 00:00:00,D,2002.208236458,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-18 00:00:00,D,6.777726354,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-18 00:00:00,D,144.394791666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-18 00:00:00,D,2269.415552083,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-19 00:00:00,D,5.095320000,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-19 00:00:00,D,145.715625000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-19 00:00:00,D,2657.307781250,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-20 00:00:00,D,5.114002083,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-20 00:00:00,D,141.287500000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-20 00:00:00,D,2651.748364583,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-21 00:00:00,D,4.495017083,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-21 00:00:00,D,108.048958333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-21 00:00:00,D,3051.367063157,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-22 00:00:00,D,4.459268020,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-22 00:00:00,D,99.063541666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-22 00:00:00,D,3729.544260416,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-23 00:00:00,D,9.122293229,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-23 00:00:00,D,126.189583333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-23 00:00:00,D,3891.478020833,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-24 00:00:00,D,4.440026145,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-24 00:00:00,D,120.725000000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-24 00:00:00,D,3254.016104166,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-25 00:00:00,D,4.245356875,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-25 00:00:00,D,92.258333333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-25 00:00:00,D,2582.690104166,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-26 00:00:00,D,4.362003229,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-26 00:00:00,D,92.021875000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-26 00:00:00,D,3143.004395833,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-27 00:00:00,D,4.350450625,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-27 00:00:00,D,93.597916666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-27 00:00:00,D,2946.095708333,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-28 00:00:00,D,6.307281979,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-28 00:00:00,D,92.854166666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-28 00:00:00,D,2112.826229166,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-29 00:00:00,D,14.624122083,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-29 00:00:00,D,91.531250000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-29 00:00:00,D,1843.434062765,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-30 00:00:00,D,22.752236041,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-30 00:00:00,D,87.936458333,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-30 00:00:00,D,1656.980771739,Steam,,,,
MannLibrary.CW.FP/TONS,2024-12-31 00:00:00,D,10.795039062,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2024-12-31 00:00:00,D,88.972916666,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2024-12-31 00:00:00,D,1974.133468750,Steam,,,,
MannLibrary.CW.FP/TONS,2025-01-01 00:00:00,D,6.014685937,Chilled Water,,,,
MannLibrary.Elec.PowerScout3/kW_System,2025-01-01 00:00:00,D,89.425000000,Electric,,,,
MannLibrary.STM.M22-V/AverageMassFlow,2025-01-01 00:00:00,D,2578.863312500,Steam,,,,
